20.14,19.92,20.03,20.48,20.59,20.59,20.37,19.81,20.03,19.92,19.69,19.36,19.92,19.13,19.02,19.02,19.24,19.13,19.36,18.91,19.02,18.91,18.91,19.02,19.13,19.36,19.58,19.02,19.69,19.47,19.13,19.24,18.91,18.68,18.80,18.80,18.46,18.80,18.91,18.46,18.68,18.91,18.91,18.35,18.68,18.46,18.46,18.35,18.35,18.23,18.12,18.35,18.35,18.80,18.57,18.68,18.91,19.02,19.24,19.47,19.13,18.68,19.02,18.68,17.90,16.55,15.54,14.65,14.09,13.86,13.30,13.41,13.41,13.30,13.30,13.41,14.31,13.30,13.41,13.41,13.30,13.30,13.41,13.41,13.41,13.64,13.41,13.41,14.53,14.09,14.76,15.43,15.43,15.66,16.44,16.10,15.88,15.43,14.76,14.53,14.20,14.31,14.65,14.09,13.64,13.52,13.64,13.97,13.64,13.97,13.86,13.86,13.41,13.75,13.41,13.41,13.86,14.20,14.42,14.76,15.54,15.99,16.10,16.55,17.45,17.56,17.56,17.79,18.01,18.35,18.91,18.46,18.35,18.91,18.35,18.35,18.23,18.12,18.01,17.67,17.67,17.34,17.23,17.45,17.34,17.23,17.90,17.56,17.79,18.12,18.35,18.23,18.35,18.12,18.35,18.57,18.35,18.35,18.46,18.68,18.46,17.90,17.67,17.56,17.00,17.00,16.89,17.11,17.34,17.56,17.79,17.90,18.12,18.68,18.57,19.13,18.68,18.46,19.36,18.57,18.68,18.23,19.13,19.13,19.24,19.13,18.23,17.67,18.12,17.11,16.55,16.89,17.45,16.78,17.11,17.11,17.34,17.34,18.12,18.23,17.45,17.79,18.68,18.23,19.13,18.68,19.24,19.36,19.69,19.24,19.36,19.13,19.24,19.47,19.13,19.13,19.69,19.58,19.02,19.02,19.24,19.24,18.91,18.57,18.68,18.35,18.35,18.46,18.23,18.23,18.35,18.57,17.90,18.57,18.80,18.80,19.24,19.69,19.69,19.47,19.81,19.81,19.58,19.92,20.03,20.25,20.37,20.48,20.25,20.37,20.37,20.25,20.14,20.93,21.71,21.38,22.05,21.71,22.95,22.61,22.50,22.61,22.38,21.71,21.60,21.26,21.38,20.93,21.04,21.26,21.26,21.26,20.59,20.93,20.93,20.81,20.37,20.14,20.37,19.81,20.03,19.47,19.58,19.36,19.24,19.47,19.36,18.91,19.24,18.57,18.35,18.01,18.80,18.01,17.67,17.67,18.35,18.35,18.57,18.35,18.35,18.46,18.68,18.57,18.35,18.12,18.23,18.23,19.13,18.23,18.01,18.12,18.46,18.23,18.46,18.23,18.35,18.35,17.67,18.46
21.82,21.82,21.71,22.05,21.94,21.94,21.94,21.38,20.93,21.04,21.04,20.48,21.04,20.59,20.25,19.92,19.81,19.81,20.37,19.92,19.58,20.48,19.81,20.14,20.25,20.48,20.59,20.03,20.37,21.15,20.70,21.04,20.14,20.14,20.03,19.58,19.58,19.81,20.14,19.24,19.69,19.92,19.69,20.03,19.92,19.58,19.24,19.58,19.13,19.24,18.68,19.24,18.91,19.69,19.13,19.36,19.58,19.69,20.25,20.81,20.25,19.36,20.14,19.02,19.13,17.90,16.22,15.32,14.98,13.97,14.20,13.41,13.30,13.30,13.30,13.30,13.97,13.30,13.30,13.52,13.30,13.30,13.41,13.52,13.52,13.75,13.30,13.64,14.65,15.21,15.43,15.99,16.22,15.77,17.45,16.44,16.66,15.66,15.21,14.65,14.65,15.66,15.21,13.75,13.64,13.64,13.64,14.31,13.64,14.20,13.97,13.64,13.64,13.97,13.97,13.86,14.53,15.54,14.65,15.32,15.99,16.66,17.45,17.90,18.46,18.57,18.57,19.02,19.36,19.58,19.92,19.24,19.81,19.81,19.58,19.36,19.13,19.47,18.57,18.23,18.35,18.01,18.23,18.35,18.91,18.35,18.57,18.68,19.13,19.02,19.47,18.91,19.02,18.91,19.47,19.81,19.47,19.24,19.13,19.69,19.47,19.02,18.91,18.35,17.79,17.56,17.67,17.90,18.01,18.68,18.91,19.24,19.58,19.81,20.48,20.25,19.58,19.24,20.48,19.58,19.58,19.36,20.14,20.59,20.48,19.47,18.57,18.57,18.91,18.12,16.66,17.90,17.79,17.23,17.23,17.79,18.23,18.46,19.02,19.02,18.23,18.68,18.91,19.47,19.81,19.58,20.14,20.03,20.81,20.59,20.70,20.03,21.04,21.04,20.81,20.93,20.93,20.93,20.25,20.14,20.25,20.37,20.03,20.03,19.58,19.58,19.24,19.58,19.47,19.13,18.91,19.24,18.68,19.24,19.81,19.92,20.03,20.48,20.59,20.48,21.04,20.93,20.48,20.93,21.49,21.82,21.82,21.60,21.94,21.94,21.82,22.05,22.38,23.51,23.39,24.07,23.84,24.29,25.64,25.30,25.19,24.74,24.29,24.63,23.84,23.51,23.51,22.72,23.51,23.73,22.83,22.83,22.61,22.83,22.72,22.16,22.05,21.60,21.94,21.26,21.04,20.93,20.70,20.81,20.59,20.70,20.70,20.14,20.37,20.03,19.58,19.47,19.36,19.02,19.13,18.68,19.69,19.69,19.69,20.03,20.03,19.92,19.92,20.03,19.13,18.91,19.24,20.03,20.59,19.24,19.24,19.81,19.69,19.36,19.58,19.13,19.58,19.36,19.24,19.81
23.62,22.95,22.50,22.27,21.71,22.27,21.71,21.04,21.38,20.81,21.26,20.59,20.81,20.37,19.92,19.81,19.92,19.69,19.58,19.58,19.47,20.03,20.03,20.03,20.48,21.15,21.38,20.14,20.03,21.26,20.81,20.93,20.93,20.25,20.48,20.03,20.14,20.25,19.47,19.36,19.92,20.03,19.36,18.91,19.24,19.36,19.13,18.91,19.24,20.37,20.25,19.13,19.69,19.58,19.47,20.37,19.69,20.37,20.70,20.70,19.47,19.24,18.91,18.46,18.46,17.34,17.11,15.54,14.53,14.76,13.64,13.41,13.75,13.30,13.30,13.30,13.41,13.41,13.30,13.30,13.30,13.30,13.41,13.41,13.41,13.41,13.52,13.86,14.20,15.32,15.99,17.11,16.55,16.33,17.11,16.44,16.44,15.66,15.09,14.65,15.43,14.20,13.97,13.97,13.86,13.75,13.75,14.53,14.09,14.31,13.86,13.86,14.42,14.31,14.20,13.97,14.42,15.66,15.21,15.88,15.99,16.22,17.67,17.90,18.35,18.57,18.68,18.80,19.24,19.81,19.58,19.81,20.81,19.47,20.03,20.25,19.02,19.13,19.47,19.02,18.35,18.57,18.68,18.35,18.57,18.12,19.58,19.58,19.02,19.13,19.69,19.58,19.58,19.47,19.81,19.24,20.14,19.58,19.36,19.47,19.13,18.91,18.46,18.23,18.23,18.01,18.12,18.35,18.46,18.57,19.02,19.02,19.36,19.36,19.13,19.47,19.13,19.69,19.47,19.58,19.24,20.03,19.81,20.14,19.92,19.13,19.13,18.68,18.80,18.01,17.79,17.56,17.11,16.78,17.00,18.12,17.79,18.12,19.24,18.46,18.91,19.24,19.69,19.47,20.25,19.69,19.69,20.48,20.48,20.59,20.48,20.59,21.26,21.82,21.60,21.49,21.38,21.04,20.59,19.81,20.93,20.81,20.37,20.59,19.81,19.81,19.69,19.81,19.02,18.91,19.13,19.36,19.58,19.47,19.81,20.14,20.59,20.37,20.48,20.14,20.93,21.04,20.48,20.81,21.82,22.05,21.60,21.71,21.49,22.27,22.27,22.95,23.17,23.06,23.62,24.85,23.95,24.74,25.30,25.64,25.64,25.30,25.08,24.63,25.19,24.63,24.63,24.63,23.62,22.95,22.61,23.28,22.05,22.50,22.61,21.94,22.05,21.94,22.38,21.26,21.15,20.70,20.70,20.93,20.81,20.59,20.59,20.25,20.48,19.69,19.47,19.47,19.36,19.58,19.58,19.36,19.36,19.69,19.92,20.14,20.37,20.59,20.25,19.69,19.24,19.69,19.81,20.25,20.48,20.25,20.37,20.03,19.69,19.47,20.14,19.81,19.58,19.24,19.69,19.69
24.40,23.39,23.39,22.72,22.27,22.27,21.94,21.60,22.05,21.60,21.15,21.04,21.38,21.15,20.81,20.14,20.37,20.48,19.92,20.59,20.48,20.59,20.81,20.70,21.60,21.49,21.71,20.25,20.70,21.38,21.26,20.81,21.04,20.48,20.48,20.70,20.03,20.48,19.92,20.03,20.14,20.25,19.47,19.69,19.81,20.14,19.47,19.47,19.69,20.59,20.93,19.92,20.03,20.25,20.14,20.48,20.37,21.38,20.70,20.59,19.81,20.14,19.81,19.36,18.23,17.67,17.34,15.99,14.65,14.31,14.42,13.41,14.20,13.41,13.30,13.75,13.75,13.41,13.30,13.30,13.30,13.30,13.41,13.41,13.41,13.52,13.41,13.97,14.20,15.54,15.43,16.66,17.56,17.56,17.23,16.55,16.22,15.66,15.21,15.21,14.87,14.31,14.76,14.20,13.86,13.86,13.86,14.98,14.42,15.09,14.09,14.20,14.76,14.65,14.98,14.42,15.21,15.77,15.54,16.66,16.22,16.78,18.01,18.23,18.57,18.91,19.13,19.36,19.69,19.81,19.47,20.14,20.70,19.58,19.58,20.14,19.24,19.47,19.24,19.24,18.35,18.46,19.02,18.57,18.12,18.01,19.13,19.92,19.69,19.02,19.58,19.81,19.58,19.47,19.47,19.92,19.81,19.92,19.81,19.24,18.91,19.47,19.02,18.46,18.46,18.68,18.57,18.68,18.80,18.91,19.36,19.24,19.36,19.36,19.47,19.36,19.36,19.47,19.47,19.69,19.47,19.69,19.81,20.03,20.03,19.36,19.36,18.35,19.02,18.23,17.90,17.23,16.89,16.22,16.66,17.45,17.11,17.67,19.47,18.80,18.57,19.36,19.69,19.92,20.37,20.03,20.48,21.04,20.48,20.81,20.81,21.04,21.82,21.38,21.04,21.82,21.04,20.81,20.25,20.14,21.04,20.37,21.15,20.59,20.03,19.92,20.48,20.03,19.58,18.91,18.91,19.36,19.13,19.24,19.47,20.37,20.48,20.59,20.81,20.37,21.04,21.26,21.04,20.81,22.05,22.05,21.82,21.82,21.60,22.38,23.06,23.39,23.17,23.73,24.18,24.96,24.52,25.30,25.75,25.64,26.31,25.86,25.75,25.30,25.30,25.64,25.53,24.63,24.18,23.73,23.06,23.28,22.38,22.16,22.38,22.27,22.16,22.05,22.38,21.82,21.60,20.93,21.04,20.81,20.25,21.26,21.04,20.70,20.93,19.69,19.47,19.92,19.47,19.81,19.69,19.69,19.24,19.69,19.92,20.37,20.59,20.93,19.92,19.36,20.37,19.69,20.25,19.81,21.04,20.37,20.93,19.92,20.03,19.13,19.58,20.59,20.03,19.24,20.14,20.03
24.96,24.29,23.84,23.39,23.06,22.38,22.16,21.94,21.82,21.60,20.37,21.15,21.49,21.04,20.93,20.81,20.59,20.25,20.48,20.59,20.25,20.93,20.81,20.25,20.81,20.70,21.15,20.59,21.15,21.38,20.81,20.59,20.81,19.58,20.48,20.14,19.69,20.03,19.81,20.14,19.92,19.58,20.37,20.14,19.81,19.81,19.69,19.92,19.81,20.03,20.37,20.03,19.81,20.59,20.37,20.48,20.93,20.48,20.14,19.69,19.47,20.25,19.47,18.68,19.02,18.01,16.66,15.32,14.76,15.21,14.76,13.41,13.64,13.30,13.64,13.30,13.41,13.30,13.30,13.30,13.41,13.30,13.41,13.41,13.41,13.52,13.64,13.97,14.87,15.43,16.78,15.99,17.11,17.67,17.79,17.56,16.10,16.44,16.44,15.21,15.54,14.65,15.09,14.09,14.31,13.86,14.42,14.65,14.20,15.21,15.09,15.43,15.32,14.65,14.87,14.87,15.09,15.21,16.22,16.78,15.88,16.33,17.00,18.35,19.02,19.47,19.92,20.14,20.25,19.92,20.03,20.81,20.59,19.47,19.81,18.91,19.13,19.58,19.36,18.91,19.02,19.13,19.02,18.80,18.23,18.01,19.13,19.24,19.13,19.36,19.81,19.69,20.25,20.03,19.81,20.03,20.14,20.81,20.25,19.81,19.24,18.91,19.13,19.02,18.80,18.80,19.13,19.36,19.36,19.24,19.58,19.24,19.47,19.47,19.58,20.03,20.03,19.47,19.47,19.58,19.47,19.47,19.81,19.58,19.58,19.81,19.02,19.02,18.46,17.90,17.56,16.44,15.66,15.54,16.44,16.44,17.56,17.79,19.36,19.36,18.80,19.02,19.13,19.81,19.92,20.14,21.04,20.70,21.38,21.26,21.04,20.37,21.26,21.26,21.04,21.26,21.15,20.59,20.59,20.48,20.93,20.59,21.38,20.81,21.04,20.37,19.58,19.81,20.03,19.02,18.91,18.46,18.68,19.13,19.36,19.92,20.48,20.25,20.37,20.93,21.49,21.38,22.05,21.04,22.16,22.05,21.71,21.82,22.83,23.28,22.95,23.73,23.95,24.18,24.29,25.19,25.30,25.86,26.87,25.97,26.98,26.65,26.76,26.42,25.86,25.30,25.64,25.08,24.85,24.18,23.73,23.06,22.95,22.27,22.38,21.94,22.05,21.71,22.38,20.93,21.82,21.26,21.15,20.81,20.81,20.93,20.70,20.59,20.70,20.25,20.14,19.58,19.47,19.81,20.03,19.92,19.13,19.92,20.03,20.37,20.03,20.48,20.37,20.70,20.70,19.92,20.14,20.81,21.38,20.59,20.70,20.59,20.37,20.59,19.81,19.69,20.70,19.81,19.92,19.81
25.75,24.85,24.40,23.28,23.28,33.04,33.49,33.82,33.82,33.94,33.94,34.05,34.16,34.16,34.27,34.27,34.27,34.16,34.27,34.16,34.27,34.27,34.27,34.16,34.16,34.16,34.05,34.16,34.16,34.16,34.27,34.27,34.27,34.27,34.39,34.27,34.39,34.39,34.39,34.39,34.50,34.50,34.39,34.39,34.50,34.39,34.50,34.50,34.50,34.50,34.50,34.27,34.27,34.27,34.27,34.27,34.16,34.16,34.27,34.27,34.39,34.50,34.50,34.50,34.72,17.90,16.78,15.66,15.21,15.54,14.31,13.41,13.52,13.41,13.86,13.30,13.30,13.30,13.52,13.30,13.30,13.41,13.41,13.41,13.41,13.41,13.41,14.20,14.87,15.09,16.78,17.11,17.00,17.56,17.45,17.67,16.89,17.45,16.66,16.10,16.44,14.65,15.43,14.76,14.53,14.09,14.76,14.31,13.97,15.21,15.88,15.77,15.21,14.98,15.21,15.43,15.32,16.33,17.00,16.55,16.33,16.66,17.23,19.13,19.69,19.58,20.25,20.14,20.03,19.58,20.37,20.37,20.03,19.69,19.13,18.12,17.23,17.00,16.78,16.55,16.44,16.44,16.55,16.44,16.22,16.10,16.55,16.33,16.55,16.66,16.78,16.89,17.00,17.11,17.11,17.23,17.34,17.23,17.34,16.89,16.78,16.44,16.33,16.33,16.55,16.78,16.78,16.89,17.11,17.00,17.11,17.00,17.00,17.00,16.89,16.89,16.78,16.78,16.78,16.66,16.89,17.11,17.45,18.12,19.13,19.36,19.02,18.57,18.80,18.12,17.23,15.99,15.43,15.77,15.77,16.10,17.67,17.45,19.24,19.36,19.36,19.58,19.47,19.81,20.70,20.59,20.37,20.48,21.26,20.93,20.48,20.14,21.26,20.93,21.38,20.81,20.48,19.92,20.37,19.81,20.59,20.93,20.59,20.70,21.26,21.15,19.81,19.81,19.92,19.13,18.91,18.46,18.68,18.68,19.24,19.69,20.48,20.03,20.37,20.81,21.26,20.93,22.05,21.38,21.94,19.69,18.91,18.68,18.68,18.80,18.68,18.80,18.57,18.57,18.57,19.02,18.91,19.36,19.81,19.81,20.25,20.14,20.03,20.03,19.58,19.58,19.47,19.69,21.26,23.28,23.51,22.72,23.06,22.27,22.38,21.82,22.16,22.05,21.94,21.04,21.38,21.38,21.26,20.81,21.49,20.48,19.13,18.23,17.90,17.56,17.56,17.23,17.23,17.11,17.34,17.23,16.89,17.23,17.34,17.56,17.67,17.67,17.79,18.01,17.90,17.79,18.01,18.57,19.24,20.59,20.25,20.81,20.37,21.15,20.37,19.92,20.48,19.92,19.58,19.47
24.96,25.53,24.52,23.51,22.61,33.38,34.05,34.50,34.27,34.27,34.27,34.39,34.39,34.39,34.50,34.39,34.39,34.39,34.39,34.39,34.39,34.39,34.39,34.39,34.39,34.39,34.39,34.39,34.39,34.39,34.50,34.39,34.39,34.39,34.50,34.50,34.39,34.50,34.50,34.39,34.50,34.39,34.39,34.50,34.39,34.50,34.39,34.50,34.39,34.39,34.50,34.50,34.39,34.39,34.39,34.39,34.39,34.39,34.39,34.39,34.39,34.39,34.50,34.39,34.83,17.23,17.00,15.43,15.66,14.76,13.97,13.30,13.41,13.86,13.97,13.52,13.30,13.30,13.30,13.41,13.30,13.97,14.20,13.41,13.30,13.41,13.52,13.86,14.53,15.43,16.66,17.56,17.23,17.67,16.55,16.78,17.67,16.89,16.78,16.55,15.77,15.21,15.09,15.32,14.20,14.65,15.21,13.75,14.76,16.10,15.32,16.44,15.21,15.43,15.32,15.77,15.77,16.33,16.22,16.10,16.33,17.00,17.56,18.68,19.47,20.14,20.70,20.03,19.58,20.03,19.92,19.58,18.80,17.11,16.55,16.33,16.44,16.22,16.44,16.10,16.10,15.99,16.10,16.10,15.99,16.22,15.99,15.99,16.22,16.22,16.22,16.55,16.66,16.66,16.89,17.00,16.89,16.89,16.89,16.55,16.44,16.10,16.22,16.22,16.33,16.44,16.89,17.00,16.89,16.89,16.78,16.66,16.78,16.55,16.55,16.55,16.44,16.44,16.44,16.33,16.44,16.33,16.55,16.55,16.66,17.11,18.23,18.91,19.02,18.35,16.44,15.43,15.32,16.33,15.54,16.66,17.34,17.11,19.02,19.47,18.91,18.91,19.58,20.14,20.59,20.48,20.03,20.25,20.93,20.48,20.59,20.70,21.04,20.14,20.93,20.70,20.25,20.03,20.48,20.03,21.15,21.71,20.14,21.38,20.93,21.04,20.48,20.25,20.03,19.58,18.35,18.57,18.35,18.23,18.46,19.24,19.58,19.69,20.14,20.14,21.38,21.15,21.94,19.69,18.35,18.12,18.01,18.01,18.12,18.46,18.91,18.91,18.35,18.91,18.68,18.57,18.57,19.13,19.58,19.81,20.37,20.59,20.48,20.03,20.14,19.58,19.02,18.46,18.57,18.57,20.59,23.39,22.50,22.27,21.71,21.60,22.61,21.71,21.60,22.05,20.93,21.04,21.49,21.38,19.81,18.01,17.90,17.90,17.90,17.79,17.67,17.34,17.56,17.23,17.11,16.89,16.89,17.23,17.11,17.23,17.45,17.56,17.67,17.56,17.45,17.79,17.79,17.67,17.79,17.79,19.02,20.81,20.59,20.48,21.15,20.14,20.25,19.92,19.69,19.81
25.19,25.19,24.29,23.39,22.83,33.82,34.61,34.95,34.83,34.72,34.72,34.83,34.83,34.83,34.83,34.83,34.83,34.83,34.83,34.83,34.83,34.83,34.83,34.72,34.83,34.72,34.83,34.72,34.83,34.83,34.83,34.83,34.83,34.83,34.83,34.83,34.83,34.83,34.83,34.83,34.83,34.83,34.83,34.72,34.83,34.83,34.83,34.83,34.83,34.83,34.83,34.83,34.83,34.83,34.95,34.95,34.83,34.83,34.83,34.83,34.72,34.83,34.83,34.83,34.95,17.56,16.33,15.54,15.77,14.76,13.64,13.75,13.64,13.30,13.41,13.30,13.30,13.30,13.41,13.41,13.30,13.30,13.30,13.41,13.30,13.52,13.52,14.09,15.09,16.22,16.22,16.78,17.23,17.45,17.34,17.67,17.79,17.56,17.34,17.79,16.55,15.43,15.21,14.87,14.20,14.76,14.87,13.86,15.32,15.66,14.76,16.22,15.54,15.43,15.54,15.77,15.66,15.88,15.88,15.99,16.66,17.90,18.23,19.02,20.25,20.70,20.25,19.81,19.24,19.69,19.36,17.67,16.66,16.44,16.33,16.44,16.22,15.99,16.44,15.88,15.99,15.99,15.99,15.99,15.99,15.99,15.66,15.66,16.33,16.10,15.99,16.55,16.78,16.55,16.66,16.89,16.89,16.89,16.78,16.44,16.44,15.88,15.99,15.99,16.10,16.33,16.89,17.00,16.78,16.89,16.66,16.66,16.66,16.44,16.33,16.44,16.22,16.22,16.44,16.10,16.22,16.10,16.44,16.44,16.44,16.33,16.44,17.23,19.24,18.23,17.00,15.66,15.32,15.77,15.54,17.23,16.44,16.78,19.13,19.36,18.80,18.91,19.81,19.58,19.81,20.48,20.37,20.37,20.93,20.93,20.37,20.48,20.37,20.25,20.93,20.48,20.14,20.59,20.81,20.25,21.71,21.60,20.59,21.82,21.26,21.26,20.03,20.81,20.48,19.92,18.91,18.23,18.46,18.35,18.80,18.35,19.13,19.69,19.69,20.48,21.15,21.49,18.46,17.67,18.12,17.90,18.35,18.46,18.46,18.68,18.91,18.91,18.46,19.02,18.91,18.46,18.46,19.02,19.24,19.81,20.14,20.37,20.25,20.14,19.92,19.13,18.68,18.35,18.35,18.12,18.35,19.36,22.72,22.05,22.38,22.05,22.38,22.16,21.94,21.71,21.26,21.26,21.49,18.80,18.23,18.01,18.12,18.01,17.90,17.67,17.67,17.23,17.56,17.34,17.11,17.23,17.34,17.11,17.11,17.34,17.56,17.90,17.67,17.56,17.67,17.45,17.90,17.67,17.79,17.79,17.79,18.35,20.59,20.93,20.81,20.59,20.25,20.70,19.92,19.58
25.53,24.74,24.18,23.62,23.06,33.82,34.27,34.83,34.39,34.61,34.50,34.61,34.83,34.61,34.72,34.72,34.61,34.72,34.72,34.50,34.72,34.83,34.27,34.83,34.39,34.72,34.72,34.39,34.83,34.72,34.39,34.83,34.50,34.50,34.50,34.72,34.50,34.39,34.95,34.61,34.72,34.72,34.50,34.50,34.61,34.72,34.50,34.50,34.83,34.39,34.72,34.83,34.50,34.72,34.72,34.61,34.50,34.72,34.61,34.61,34.72,34.61,34.61,34.72,35.06,16.66,16.33,15.09,15.09,14.65,13.64,13.86,13.30,13.64,13.64,13.30,13.30,13.30,13.30,13.64,13.52,13.41,13.41,13.41,13.41,13.30,13.41,13.86,15.43,15.54,15.88,16.10,18.01,17.23,17.45,17.56,17.67,17.67,17.67,18.01,16.33,16.10,15.43,14.76,14.42,14.65,13.97,14.53,14.98,14.76,14.65,15.09,15.66,15.88,15.99,15.32,15.77,16.55,16.10,16.89,18.01,18.46,19.36,19.13,19.47,19.81,19.36,19.24,19.69,20.03,17.79,16.55,16.55,16.33,16.78,16.89,16.44,15.99,16.10,15.88,16.78,16.66,16.66,16.22,16.22,16.44,16.10,16.33,16.22,15.99,16.33,16.44,16.44,16.89,17.00,16.89,17.45,16.89,16.89,16.33,16.44,16.33,16.10,16.22,16.78,16.89,17.00,17.45,17.45,16.89,16.89,17.23,16.10,16.66,16.78,16.22,16.44,16.55,16.66,16.55,16.78,16.55,16.78,16.66,17.00,16.10,16.66,16.10,16.44,17.56,15.99,15.66,15.66,15.66,16.22,16.44,16.33,16.78,19.24,19.02,19.02,18.91,19.47,19.69,19.69,20.70,20.70,21.15,21.04,20.25,20.59,20.70,20.70,20.37,20.70,20.37,20.37,20.81,21.04,20.70,21.49,20.14,21.60,21.94,20.70,20.81,19.92,20.25,20.59,19.58,19.13,18.80,18.57,17.90,18.12,18.80,19.24,19.24,19.92,20.37,20.25,19.02,17.67,17.34,17.79,18.01,18.35,18.68,18.91,18.46,18.46,18.91,18.46,18.57,19.02,18.57,19.02,18.91,19.58,19.47,20.14,20.25,19.92,20.03,19.36,19.47,18.91,18.35,19.02,18.68,17.67,18.23,20.03,22.83,22.61,21.71,21.71,21.60,21.26,21.26,21.26,21.49,19.24,17.90,17.67,17.56,18.23,17.56,17.90,17.34,17.45,17.11,17.11,17.45,17.56,17.56,17.11,17.00,16.78,17.34,17.79,17.56,18.35,18.01,17.56,17.34,17.56,17.56,17.67,17.79,18.57,18.01,19.24,21.60,21.26,20.48,20.48,20.14,20.14,19.92
25.53,24.63,24.29,23.84,23.51,33.71,34.39,34.83,34.27,34.61,34.61,34.50,34.83,34.50,34.83,34.83,34.72,34.72,34.61,34.50,34.50,34.95,34.05,34.61,34.27,34.72,34.72,34.50,34.72,34.61,34.50,34.95,34.39,34.61,34.72,34.83,34.61,34.16,34.95,34.72,34.50,34.83,34.72,34.72,34.50,34.27,34.61,34.95,34.72,34.39,34.61,34.50,34.72,34.83,34.72,34.50,34.39,34.83,34.72,34.72,34.61,34.50,34.50,34.61,35.17,16.55,16.22,14.98,15.32,15.09,13.41,14.09,13.30,13.41,13.64,13.30,13.41,13.30,13.30,13.52,13.64,13.30,13.41,13.41,13.41,13.30,13.41,13.86,14.42,15.32,15.66,16.22,18.12,17.90,17.34,17.56,17.90,18.12,18.35,18.23,16.55,16.10,15.99,14.53,14.31,14.87,13.41,14.65,13.86,14.09,14.76,14.65,15.54,15.54,15.32,14.87,15.99,16.33,16.44,17.23,17.90,18.80,19.13,18.91,19.36,19.81,19.58,19.47,19.81,18.01,16.55,16.22,16.22,16.89,16.44,16.44,15.99,16.44,16.10,16.89,16.66,17.45,16.55,16.89,16.22,16.55,15.77,15.99,16.10,15.77,16.10,15.88,16.55,17.00,16.66,16.78,17.11,16.78,17.00,16.44,16.44,16.10,16.22,15.99,16.22,16.33,16.89,17.00,17.67,16.66,17.00,16.66,17.00,16.22,16.89,16.10,16.78,16.66,16.10,16.78,16.78,16.22,16.10,16.22,16.22,16.33,16.55,15.88,15.66,16.33,16.33,15.88,15.77,15.99,16.10,16.55,16.10,16.78,19.02,18.46,18.68,18.91,19.47,19.92,20.37,20.14,20.14,20.81,20.93,21.04,20.81,20.48,20.81,20.37,20.93,20.70,20.48,20.70,20.93,21.04,20.93,20.25,21.38,21.82,20.59,20.59,19.81,20.37,20.37,19.58,19.24,18.68,18.46,18.01,17.56,18.57,19.81,18.68,19.58,20.03,19.69,17.67,17.23,17.34,17.90,17.67,18.35,19.69,31.47,28.89,19.02,18.68,19.02,18.68,19.69,18.46,18.80,18.80,19.58,19.47,20.14,19.69,19.69,20.25,19.24,19.13,18.80,18.23,18.35,18.57,17.56,18.23,18.35,21.82,22.27,21.71,21.38,21.38,20.81,21.26,20.81,20.37,18.01,17.56,18.12,17.56,18.23,17.67,18.35,18.01,17.79,17.45,17.34,16.89,17.00,17.00,17.23,17.56,17.00,17.79,17.79,17.90,18.46,18.12,17.79,17.90,17.56,17.45,17.90,18.35,18.46,17.90,18.23,21.26,21.60,20.37,20.25,19.92,19.69,20.25
